ticker,sector,ret,carbon_intensity,log_carbon,log_size,bm,month
XOM,Energy,12.2467482429093,397.6050979182051,5.9854592964260895,13.853046902715137,0.8264822607863271,2024-03
XOM,Energy,1.7463770170532689,466.43805008750445,6.1451252142289885,13.889898975045181,0.21397172440787343,2024-04
XOM,Energy,-0.8539693451181884,451.74094136476344,6.113108876952003,14.259253262820847,0.41199110266060324,2024-05
XOM,Energy,-1.027578812210117,444.01985299068264,6.095869275375565,14.468380104936221,0.5261481154572183,2024-06
XOM,Energy,3.0142373664829636,451.83521553071006,6.1133175459514435,14.43614951719291,0.7882546578132231,2024-07
XOM,Energy,-0.5481035891491293,410.2486217079821,6.016763370325268,14.711395742045912,0.2128275697641121,2024-08
XOM,Energy,0.18969341805623596,445.60656224324975,6.099436415262378,14.304305063466852,0.732632750430992,2024-09
XOM,Energy,-0.37536765821244433,457.1422514302349,6.124994614735265,15.024571156106559,0.5020466122039174,2024-10
XOM,Energy,1.0104413811260482,479.5578808948303,6.172864597976638,14.165475700908921,0.3036982697904098,2024-11
XOM,Energy,-8.0587309531156,439.63459563452705,6.085943917418673,15.65788870082271,0.5924206948526541,2024-12
XOM,Energy,-0.6879090608173821,433.83012794213624,6.072653047207835,14.610637791410403,0.539811939114694,2025-01
XOM,Energy,4.212285084947931,439.9648591283093,6.0866948581054,13.869225339319758,0.3799566245682411,2025-02
XOM,Energy,7.7820900082474775,468.3080423540415,6.149126289550557,13.762357868497343,0.5139604169980038,2025-03
XOM,Energy,-11.183060717176163,456.5750221931937,6.123753028686096,14.539040325149493,0.42293728062764796,2025-04
XOM,Energy,-3.152497899363227,439.4047959246592,6.085421074603414,14.186072724864975,0.5227034690502496,2025-05
XOM,Energy,6.346876687943714,460.2653486622671,6.131803168090037,14.654804364573945,0.6324261349042093,2025-06
XOM,Energy,3.5621448394823174,451.9415509869608,6.113552859494966,14.534422929814673,0.8172033632290705,2025-07
XOM,Energy,2.3737036756349195,469.37289981065777,6.151397548070376,14.261389661199463,0.25243690023463017,2025-08
XOM,Energy,-0.42944735746334173,435.95893812245293,6.077548060295722,13.874407258493697,0.9266066749312534,2025-09
XOM,Energy,1.4279376957383905,443.44675706804463,6.094577742836075,13.540380505184967,0.10958244009549961,2025-10
XOM,Energy,1.3641114780756913,442.1578369373568,6.091666915477029,14.07454664149439,0.4696429809928833,2025-11
XOM,Energy,4.720982484487446,420.72970103735764,6.041990587194939,14.726003514689635,0.6176634412969153,2025-12
CVX,Energy,-10.713996459823004,437.5460096035881,6.08118186507644,14.790154380970048,0.3088919118799148,2018-02
CVX,Energy,2.908540692483119,445.8375549928545,6.099954659200071,14.885835475620523,0.17871073594848547,2018-03
CVX,Energy,9.707129019778083,440.13998130682336,6.087092815650409,15.653042907339888,0.5406927271734446,2018-04
CVX,Energy,-0.6474244897484716,438.21270486111575,6.08270442003435,15.19016940682497,0.34872985094313935,2018-05
CVX,Energy,2.600506111432055,466.9920419404205,6.146312216710897,14.426505659900743,0.21554925808046516,2018-06
CVX,Energy,-0.12654383435675154,457.14030971930094,6.124990367227949,14.265750152057764,0.37068542315149466,2018-07
CVX,Energy,-6.185141193226951,436.14180809478694,6.077967438391218,14.960917073485197,0.28369039927712103,2018-08
CVX,Energy,4.214351386376669,467.991997508665,6.148451196430992,14.054840884221623,0.837428327014513,2018-09
CVX,Energy,-8.69315291805669,456.1459904175322,6.122812912700307,15.63068687065912,0.6763279513898901,2018-10
CVX,Energy,6.529353579100072,466.25724237677923,6.144737504085169,15.304677548092588,0.49840547173667654,2018-11
CVX,Energy,-7.639816727938509,462.59257683847227,6.136846703059149,14.48036966167959,0.7959888277780052,2018-12
CVX,Energy,5.3864873430856886,433.4200997815586,6.071707465003249,13.858390223186506,0.5154736615295237,2019-01
CVX,Energy,4.300047747745683,438.7963791960606,6.084035476762793,15.39189367481465,0.32774315973434726,2019-02
CVX,Energy,4.046059237343647,464.9458721024652,6.141920994731156,14.657687565105634,0.8046248154539315,2019-03
CVX,Energy,-2.5328767206342695,462.2074053086693,6.1360137195827,15.333865643718674,0.6077820087369318,2019-04
CVX,Energy,-5.172411111819564,449.581968120717,6.108318191282128,13.91774365833476,0.2925507691347087,2019-05
CVX,Energy,10.377105790681806,452.34654766617564,6.114448584445668,14.415269976255058,0.4619322643832784,2019-06
CVX,Energy,-1.0688021744023835,475.5532979157685,6.16447896385497,14.717579337591035,0.32487634932304854,2019-07
CVX,Energy,-4.3781904724239595,438.1685722232834,6.082603704423408,14.738447784614316,0.22344005380713278,2019-08
CVX,Energy,1.783203343991624,460.9419476234008,6.133272108002964,14.489924751992321,0.6852355095063283,2019-09
CVX,Energy,-2.0742105389492616,445.9561469513221,6.100220621964572,15.026382453905693,0.8818833280940261,2019-10
CVX,Energy,0.8524406754288449,445.6463759354556,6.099525758456721,14.181147273040647,0.22028648523617173,2019-11
CVX,Energy,3.899459903046254,471.9755370397438,6.156927155936795,14.643767745221297,0.6125938473381142,2019-12
CVX,Energy,-11.094517179815144,466.50832697976057,6.1452758700311145,14.775105303587893,0.3698714861756346,2020-01
CVX,Energy,-12.880379687122357,466.27019272001274,6.144765278803096,14.972176904761318,0.4025749232470608,2020-02
CVX,Energy,-21.462459247593955,476.1095761430866,6.165648029720284,15.07076492677639,0.38152121515222615,2020-03
CVX,Energy,26.966602077568314,450.4200768326552,6.1101806513929775,14.152636441813009,0.3272018460640368,2020-04
CVX,Energy,-0.32609176542032214,463.6390594258993,6.139106360345161,13.947900402364132,0.5097043255889654,2020-05
CVX,Energy,-1.2650291806677094,443.7946648681309,6.095361988948387,15.353795898681199,0.33380997671779244,2020-06
CVX,Energy,-5.928505675744744,456.48332704976883,6.1235521759283085,14.88111449372174,0.5540913651559678,2020-07
CVX,Energy,-0.011894532651191003,447.3971389126463,6.103446654115256,14.340714219453666,0.4899523781101726,2020-08
CVX,Energy,-12.977491418090437,451.93991929985435,6.113549249094355,15.490533475493205,0.45221039062671803,2020-09
CVX,Energy,-3.472218445524744,461.90314050873826,6.1353552165230765,14.772794804878373,0.31848726759168045,2020-10
CVX,Energy,25.438848968902295,433.6355863353306,6.0722045185643045,15.304606079763857,0.38464573388633344,2020-11
CVX,Energy,-1.706100273315403,491.8477455137092,6.198169208261588,14.748716728436998,0.6510782451651512,2020-12
CVX,Energy,0.8880976034091548,429.87965237000594,6.063505291305105,15.745331450172937,0.6001834375248761,2021-01
CVX,Energy,17.37088272564007,425.7162277442454,6.0537729922490735,15.592627908953546,0.3044889510402898,2021-02
CVX,Energy,6.271254316607533,473.16221747000134,6.15943828417852,14.590475413492406,0.5198664610858452,2021-03
CVX,Energy,-1.6413824552022338,465.83325387925873,6.143827745797822,15.200742963209121,0.6502774246743578,2021-04
CVX,Energy,0.6985476192928664,462.4823963410431,6.136608494262792,15.037645462524518,0.1661189437757256,2021-05
CVX,Energy,2.1505995401814415,462.5669101852856,6.136791217159575,15.399273266498119,0.608672038475987,2021-06
CVX,Energy,-2.7973931064282476,449.75506454306174,6.108703133563375,14.232495757441892,0.36747524821083066,2021-07
CVX,Energy,-4.950419227360636,432.05491257028336,6.068552692597221,15.057983217731163,0.6141197337186319,2021-08
CVX,Energy,6.249659500641869,451.51609116387453,6.112611011566103,15.244169731156738,0.34734816869149665,2021-09
CVX,Energy,12.853595752450131,436.4567657697578,6.078689322882166,13.835587744520387,0.13902357986709618,2021-10
CVX,Energy,-1.4149654095835684,469.502394668355,6.15167339910039,14.123328231399057,0.17449151242336747,2021-11
CVX,Energy,5.170821214426069,447.0588523699572,6.102690246729951,13.695341398851893,0.5096169893322764,2021-12
CVX,Energy,11.913093974939514,433.49005606414977,6.071868857235816,14.580254070509666,0.5519445003442964,2022-01
CVX,Energy,9.647454510659713,443.5722831669401,6.094860771934751,15.073728615629925,0.31913667497911824,2022-02
CVX,Energy,14.263572461383522,458.2586290855125,6.127433717061916,15.466136013779957,0.6277184917554748,2022-03
CVX,Energy,-3.7831032123181396,438.7255089439205,6.083873953151241,14.75200487794183,0.16769598754620801,2022-04
CVX,Energy,11.48277819454664,433.55559208867135,6.072020028110812,15.52926526051759,0.4867840402705367,2022-05
CVX,Energy,-16.425601329619433,454.8737442298382,6.12001989523566,14.024906758624498,0.2577967600475086,2022-06
CVX,Energy,13.123336478388126,454.89933142217444,6.120076144850048,13.863266268054366,0.36963277843956815,2022-07
CVX,Energy,-3.4924822290213986,439.86113649257743,6.086459078219994,14.687183638283635,0.5094797342632829,2022-08
CVX,Energy,-8.278246150175296,440.57923388763356,6.088090301817743,14.906990212201597,0.3279173269432095,2022-09
CVX,Energy,25.913565892256884,454.6409987471527,6.119508093773257,14.698610113684897,0.4230888911540349,2022-10
CVX,Energy,1.3322376828159843,421.0383131700535,6.042723834696185,13.681236437712005,0.7012585618428882,2022-11
CVX,Energy,-1.326482924067729,421.8507245124689,6.044651518074826,14.67039746797555,0.38462162609537026,2022-12
CVX,Energy,-3.0475210987360724,435.6311155749513,6.076795820038805,14.062722737479517,0.6671384224130283,2023-01
CVX,Energy,-7.6140636675531725,445.73105696576306,6.099715758848109,15.049793762146964,0.27405862906847633,2023-02
CVX,Energy,2.3837625884522318,456.21815131196007,6.122971097116546,14.898256610780368,0.6059608355830566,2023-03
CVX,Energy,3.321893393864994,479.50712433899105,6.172758752062941,14.245017594568266,0.7883137241315801,2023-04
CVX,Energy,-10.653708137536178,467.1531924640404,6.146657239132001,14.458024029063598,0.0056710999745421264,2023-05
CVX,Energy,5.491203754291729,446.8012294007315,6.102113818759594,14.185350726787467,0.34062094890590466,2023-06
CVX,Energy,4.010158472077174,449.6196758419462,6.108402060615562,14.683617939095358,0.615414425436108,2023-07
CVX,Energy,-1.5642113508318456,429.9494127072438,6.063667556900033,15.192528647982563,0.4593909227914015,2023-08
CVX,Energy,5.673802672067008,449.6297372801522,6.1084244380295685,14.222094464564172,0.5742291746742618,2023-09
CVX,Energy,-13.574900083706165,444.2268272215972,6.096335304102205,14.966980745490867,0.3792029626568359,2023-10
CVX,Energy,-1.4615904414692737,456.4543712067618,6.123488741494453,14.449828678545723,0.51731795749458,2023-11
CVX,Energy,4.960705060510362,433.45538112895355,6.071788863885076,14.318521071600772,0.46886455292158413,2023-12
CVX,Energy,-1.159842311774506,460.38693028482345,6.132067288705482,14.661442307754665,0.7335564123319614,2024-01
CVX,Energy,3.106568204061233,480.65477826005156,6.1751492957087475,14.197336326522256,0.5508841686602426,2024-02
CVX,Energy,4.901801346723134,447.82479703086284,6.104402077867909,14.438132835058353,0.5675205324150404,2024-03
CVX,Energy,2.237844231606023,458.0342344419788,6.126943929010626,14.11601854143752,0.4176246067755065,2024-04
CVX,Energy,0.6386984324872724,463.80287983422227,6.139459634017812,15.697320054190138,0.4024787551855013,2024-05
CVX,Energy,-2.649738564362525,441.9755905622833,6.091254655580533,14.732589263717808,0.4134883624360758,2024-06
CVX,Energy,2.589177456178282,454.4818496362083,6.119157978026298,14.365094733735651,0.5788904284756594,2024-07
CVX,Energy,-7.802062025803491,450.2518480156359,6.109807088468822,14.821947443099054,0.41580310383594743,2024-08
CVX,Energy,0.6544325446139698,451.9535219709766,6.113579347047282,14.658793462886528,0.5579549713792826,2024-09
CVX,Energy,1.0524867624925882,434.5398043228907,6.07428754999837,14.604472687965332,0.9150801597290878,2024-10
CVX,Energy,8.80932223237334,450.4902034851789,6.110336330941091,15.022040837753657,0.6742249406863385,2024-11
CVX,Energy,-9.641538873294087,459.959965824909,6.131139454880325,15.093711342755597,0.43479529356643176,2024-12
CVX,Energy,3.0033343295693404,479.0228721559008,6.17174834607448,14.44970691392668,0.740242784432789,2025-01
CVX,Energy,6.320785067134205,469.18541652170416,6.150998034714232,14.427048367409604,0.4183849253956897,2025-02
CVX,Energy,6.635685754306198,493.06364915023113,6.200638271490658,14.577431639156123,0.0923750929644292,2025-03
CVX,Energy,-18.66817393509055,434.65304874223904,6.074548123746968,13.563996905364151,0.29838273781651914,2025-04
CVX,Energy,0.47035949950984257,467.44641273441357,6.147284716991745,13.957361956632667,0.12584161579482883,2025-05
CVX,Energy,6.023501773597717,453.666840114767,6.1173630963082655,15.398394621454207,0.42969730319173827,2025-06
CVX,Energy,5.901238623652727,493.79605866435344,6.202122595235551,15.537441344482586,0.5036836758379103,2025-07
CVX,Energy,5.908746000830267,433.83403429289694,6.072662051499889,14.590439467953754,0.8352874624550566,2025-08
CVX,Energy,-2.2299651704657864,433.20556315638447,6.0712123570489585,15.003235969259826,0.5653854747528325,2025-09
CVX,Energy,1.5648265431278174,438.0121470911196,6.0822466430766395,14.870582565003712,0.45617989423822713,2025-10
CVX,Energy,-4.178296782106427,407.52208551380386,6.010095128792169,16.254397891959563,0.6658811162366979,2025-11
CVX,Energy,1.9732645895138567,439.4848995663848,6.085603358324247,15.274744943449232,0.05777293819842294,2025-12
COP,Energy,-7.651730597704831,465.41730387773936,6.142934430833947,14.086828188017781,0.8624897115993857,2018-02
COP,Energy,9.757112965644499,420.42827508440314,6.041273894315805,13.568792773656766,0.6415503870910951,2018-03
COP,Energy,10.473950968318292,472.87508086413857,6.158831253958494,13.88364027722024,0.3875066448211465,2018-04
COP,Energy,2.8855034430944615,456.7699281498883,6.124179824629031,13.717260698282763,0.6264815478111042,2018-05
COP,Energy,3.735450600007506,441.694241721984,6.090617881890798,15.148683842727488,0.694510889925346,2018-06
COP,Energy,3.662726958555962,462.6556373221257,6.136983013473556,14.740387817589408,0.6243619924434393,2018-07
COP,Energy,2.1636931767942125,495.41385715608794,6.205393488315428,14.908326168512756,0.1859550560219087,2018-08
COP,Energy,5.406483812557772,453.6373251011699,6.117298035406445,14.633384653037295,0.3545725648350263,2018-09
COP,Energy,-9.689874040699431,454.96441172600674,6.120219199905122,13.708022735407063,0.45049627288969907,2018-10
COP,Energy,-4.923512110837347,440.81278200919513,6.088620254716829,14.01028848787579,0.48511331417999076,2018-11
COP,Energy,-5.787272249231479,433.0031126107042,6.0707449164540295,14.517235901629636,0.6241344195101356,2018-12
COP,Energy,8.564586814718723,466.6067163308849,6.145486753677658,13.661484716569705,0.5355402001866507,2019-01
COP,Energy,0.2363482937671968,432.87832348182263,6.0704566803871876,14.62904783610187,0.23293112825797974,2019-02
COP,Energy,-1.1893501471186951,451.43132474438784,6.11242325662436,14.15238592193661,0.5760395702011927,2019-03
COP,Energy,-5.424027397890329,440.4468510646977,6.087789782170951,14.085138217240878,0.6221171490567646,2019-04
COP,Energy,-6.590636703021213,459.57959651492786,6.130312150983343,14.628028605117422,0.611958089586208,2019-05
COP,Energy,3.9752995556528115,456.67324210573895,6.12396812882209,14.494680276758697,0.7161561451109244,2019-06
COP,Energy,-3.147544876845443,470.75079888515796,6.154328864583422,14.092065538106137,0.6667844309097808,2019-07
COP,Energy,-11.230232561193054,439.79967202290504,6.08631933237892,14.8522135226978,0.5918360158456873,2019-08
COP,Energy,9.19896749754605,444.6025012941326,6.097180627456989,13.732016957215729,0.4859668577082706,2019-09
COP,Energy,-3.123950774642603,430.42472568435386,6.064772455348873,14.580516424487808,0.16780781329680172,2019-10
COP,Energy,9.408267352810507,441.1141347984778,6.0893036510284,14.56909924999987,0.5859236438265172,2019-11
COP,Energy,8.491855759116085,457.546009860897,6.125877447660915,14.117775401358681,0.5415375374326222,2019-12
COP,Energy,-8.611402098540232,465.13977233290706,6.142337946082702,14.435615132136736,0.5543157674390747,2020-01
COP,Energy,-18.526018198605065,431.55669351644747,6.067398888953092,13.646991832823025,0.2446502848359381,2020-02
COP,Energy,-35.93968794302679,467.3921184021132,6.147168559322687,14.734562130619127,0.28378869191834755,2020-03
COP,Energy,36.68827751114936,477.112757176099,6.167752851162902,14.180097552794182,0.7106305706665808,2020-04
COP,Energy,0.19003315671508592,458.268698064474,6.127455689083184,14.011187110756158,0.492088969228669,2020-05
COP,Energy,0.6168843317646111,487.5359162511613,6.189363962085436,14.797053233934122,0.6363001394745249,2020-06
COP,Energy,-11.018583715322716,434.52421601792855,6.074251676220147,13.920376775744296,0.5056636752260922,2020-07
COP,Energy,2.371075899064601,425.10690593377166,6.052340680666267,13.568317972833897,0.505951227899149,2020-08
COP,Energy,-13.32804603405826,414.42559502191443,6.026893453086974,13.494234034253726,0.6876567611951996,2020-09
COP,Energy,-12.850200983354599,479.92088622978366,6.173621269962952,14.575553596688497,0.39679105435652523,2020-10
COP,Energy,39.92470504728522,463.08731312708113,6.137915617575016,13.632333944767534,0.5192241553881967,2020-11
COP,Energy,1.0869366666631741,448.8883065817909,6.106774096399352,15.14994571200786,0.4075449422589915,2020-12
COP,Energy,0.10000794170557104,455.5993725263964,6.121613854325363,13.231583917073817,0.4131007545135369,2021-01
COP,Energy,29.92759916380352,427.4902190540325,6.0579314087093055,15.120776805160697,0.4381655753062721,2021-02
COP,Energy,2.7811637761440355,498.91503959233654,6.212435819917409,14.378057354616987,0.5444267543267426,2021-03
COP,Energy,-3.454801538961194,452.58442363950456,6.114974317316684,14.22419206508048,0.40425027566730454,2021-04
COP,Energy,8.994923224076,452.18789589209786,6.114097792329714,14.000089077611202,0.7511512251147041,2021-05
COP,Energy,10.10744259459424,464.51533247797386,6.140994566273114,14.472116678191712,0.3210785395560992,2021-06
COP,Energy,-7.947456884245319,459.62018463473424,6.130400462840385,14.253731269803252,0.4626256711677282,2021-07
COP,Energy,-0.18807289901574542,454.47768048558265,6.1191488045692015,14.824199562023937,0.41205378834516504,2021-08
COP,Energy,22.042133721171453,434.19051089109377,6.073483402970225,14.329662445346697,0.7893955768707466,2021-09
COP,Energy,9.915891459536642,459.4293671427199,6.129985213206919,14.347699501746616,0.539310955302315,2021-10
COP,Energy,-5.287547418904836,487.6404899295007,6.189578433391504,14.090742514908749,0.706368907893727,2021-11
COP,Energy,2.9231320526093674,476.9084009230996,6.1673244408401535,14.244075809155143,0.20288792539260558,2021-12
COP,Energy,23.117093542049872,481.86373253278794,6.177661361492286,14.426449505461706,0.5534100531738517,2022-01
COP,Energy,7.0413219187861475,439.7756864713763,6.0862647934441885,13.417464424687363,0.6779261591246875,2022-02
COP,Energy,5.948745723764959,430.2079035948284,6.064268588572884,13.59845590996282,0.5164567978550848,2022-03
COP,Energy,-4.194542156813408,447.48426159800704,6.1036413674830525,14.644180668027035,0.7130960750130703,2022-04
COP,Energy,17.62981319727819,451.1144982457739,6.111721183657964,14.357981340079647,0.39654230997992557,2022-05
COP,Energy,-19.710542723745238,471.88383036941894,6.1567328331938524,14.180556952839337,0.781869488037116,2022-06
COP,Energy,9.326386160853284,416.1507074057036,6.031047472072201,14.281765587548373,0.9597796247238501,2022-07
COP,Energy,12.337084542689425,480.5910063892123,6.175016609829753,14.446339473696511,0.42743228791206817,2022-08
COP,Energy,-6.0756403304860545,446.8398420284202,6.10220023517206,14.002668780860995,0.41089949571984563,2022-09
COP,Energy,24.978634727692505,441.4623786010516,6.090092803731558,13.883396258314521,0.7906768954235401,2022-10
COP,Energy,-2.0461598658415237,429.75791249479664,6.063222055948719,14.370471248564517,0.8159144291461424,2022-11
COP,Energy,-4.096041544791618,416.9028665626846,6.032853260763051,13.78336223220816,0.39542799456934635,2022-12
COP,Energy,3.9239916315517043,466.4634116792383,6.145179585655724,14.476674998872912,0.41596263658082855,2023-01
COP,Energy,-15.196522274630075,451.4663593437681,6.1125008614294565,13.421256818896756,0.44364307822789856,2023-02
COP,Energy,-3.5784223928761683,424.2007820051789,6.050206885611153,14.787126439678499,0.23110989779314456,2023-03
COP,Energy,4.351606230479987,424.0984245587277,6.049965561686396,14.508847362222198,0.31626961070316034,2023-04
COP,Energy,-3.4891658932668324,443.28430601419745,6.0942113384944925,14.400563488172615,0.2991718466495864,2023-05
COP,Energy,4.878332714800915,483.38043050578784,6.180803984425074,14.763894112988433,0.3464404869791743,2023-06
